,Date,Open,High,Low,Close,Volume,DJI_Close,NYSE_Close,NASDAQ_Close,RUSS_Close,FTSE_Close,N225_Close,GOLD_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close,Signal
368,4/29/11,1325.442676,1333.031751,1325.031897,1331.50559,3462210381,12484.28095,8421.316144,2814.213324,842.1233326,,,1589.940806,6.549136728,0.67914358,0.61165162,80.93110434,1
369,5/2/11,1333.361379,1343.022561,1327.948833,1332.023593,3700124188,12513.69525,8419.435639,2817.793143,837.7896186,,9808.062028,1572.066181,6.519060403,0.682709692,0.610745808,80.83117485,2
370,5/3/11,1330.094088,1330.756678,1319.226093,1326.027099,3998171577,12510.27714,8358.509127,2790.896512,829.2122392,5957.723897,,1563.688639,6.527119292,0.684044029,0.612765701,80.78098148,2
371,5/4/11,1324.282817,1326.914651,1308.760688,1315.831314,4188796951,12423.56807,8281.86455,2771.146405,818.9588041,5861.433972,,1546.932221,6.536587668,0.684578495,0.618176663,80.62954836,2
372,5/5/11,1311.938293,1318.457674,1297.204526,1305.414567,3977215862,12309.07261,8187.148224,2764.915352,817.0266748,5804.42145,,1496.277311,6.529687732,0.684047704,0.618753714,80.66008917,1
373,5/6/11,1310.69006,1329.620149,1311.797403,1320.369507,4088241161,12440.44639,8269.811544,2804.553462,829.5267324,5858.771538,9586.201119,1519.714414,6.521977796,0.696162704,0.62119724,80.44704323,1
374,5/9/11,1321.587598,1333.760609,1321.809533,1330.166763,4048370328,12525.70866,8329.59262,2834.110204,837.9943463,5849.376962,9464.822158,1531.720682,6.520243416,0.703554713,0.621886257,80.61489772,1
375,5/10/11,1331.682826,1343.882057,1331.902291,1338.806209,4003808969,12575.41843,8399.443753,2850.672926,849.3589015,5927.366247,9502.685495,1532.598765,6.528931557,0.698448309,0.620508992,80.24761139,2
376,5/11/11,1337.820264,1333.538682,1318.854754,1317.584499,3929207966,12392.6738,8270.224031,2798.458075,824.8212273,5875.86089,9598.295165,1523.367499,6.52622489,0.696178136,0.617866509,80.63976451,1
377,5/12/11,1315.740021,1330.877188,1311.426399,1329.126723,3819811934,12513.90906,8327.766202,2824.352963,832.224287,5834.790035,9428.854462,1520.73561,6.518860792,0.701687713,0.618664067,80.57101451,2
378,5/13/11,1329.723124,1331.832319,1313.898216,1317.555962,3426750596,12403.7444,8244.88813,2789.827621,821.1634982,5827.577081,9449.078988,1511.602593,6.522782292,0.698197424,0.61961099,80.42559701,2
379,5/16/11,1316.734232,1326.121618,1310.522778,1314.11026,3708215899,12417.50782,8236.385099,2759.140354,814.2802153,5836.035394,9478.742301,1512.11019,6.507881426,0.705751102,0.622409855,79.8573522,2
380,5/17/11,1311.711463,1315.606347,1307.86234,1313.092117,3813395006,12347.51583,8239.499142,2758.570565,813.6183109,5793.471605,9464.85706,1517.184591,6.517263779,0.701652598,0.61986506,79.74868853,1
381,5/18/11,1318.001431,1334.20008,1318.483403,1335.368914,3653390723,12522.67732,8361.761919,2824.458931,834.1353906,5835.277299,9472.436265,1526.058345,6.513285275,0.697222747,0.616717603,80.43505584,2
382,5/19/11,1335.942013,1336.822717,1325.749615,1332.278065,3761086313,12516.86879,8351.522505,2813.476788,830.393283,5886.115553,9331.592394,1526.152635,6.517723758,0.698004627,0.620227603,80.66039643,2
383,5/20/11,1330.913583,1336.640574,1322.572795,1330.311606,3967800107,12466.88468,8326.208955,2821.15803,832.9698621,5875.166585,9355.440863,1541.540257,6.509617561,0.695006529,0.616357582,81.10290648,2
384,5/23/11,1333.15473,1330.557076,1315.772206,1318.196418,2983692338,12373.97645,8227.895882,2786.712337,821.1389236,5762.460008,9211.637648,1546.345843,6.493697476,0.702886401,0.617862005,80.87839857,2
385,5/24/11,1319.999697,1324.952933,1314.556058,1318.173974,3807212325,12376.4282,8250.506542,2775.807822,816.6050679,5800.775419,9352.410545,1558.774086,6.513173608,0.705465568,0.62099147,81.10784067,2
386,5/25/11,1317.789949,1325.684137,1309.079077,1315.844895,4244738438,12361.04306,8250.042049,2771.527787,819.00787,5830.506569,9321.338933,1563.438309,6.506457347,0.699610845,0.618956727,81.03782186,1
387,5/26/11,1312.865819,1322.707572,1305.377859,1319.401836,3541386543,12344.08787,8296.436033,2784.162333,825.2170776,5805.259325,9432.847342,1556.832572,6.501096984,0.70114576,0.614810402,81.01700562,1
388,5/27/11,1318.792105,1327.733013,1316.566496,1324.078826,3391593586,12400.57703,8344.173346,2788.958588,831.044426,5834.747244,9320.479612,1573.867315,6.50238333,0.697924905,0.611285723,80.25847699,1
389,5/31/11,1324.479055,1334.26608,1317.229156,1327.853823,4767648195,12446.12887,8380.425736,2799.080553,836.6502737,5872.636045,9530.074591,1576.539326,6.481136664,0.68709638,0.607445573,79.96630883,2
390,6/1/11,1328.048838,1333.373172,1301.490945,1306.118011,4184031820,12258.05701,8251.784541,2746.050177,816.5186314,5856.827822,9538.060919,1581.506729,6.486510766,0.683267769,0.607942154,80.31852186,1
391,6/2/11,1307.179967,1314.228263,1299.354668,1307.840034,3841645167,12246.34865,8276.209605,2755.260465,818.6658027,5786.878946,9411.077576,1572.646846,6.484440403,0.684650674,0.611552261,79.9787896,2
392,6/3/11,1310.541835,1315.591229,1301.438554,1307.724049,3381534813,12282.14613,8287.869495,2741.841288,814.455276,5813.889109,9318.98137,1576.821478,6.484126343,0.677275397,0.609329419,80.02622806,2
393,6/6/11,1306.954442,1308.11635,1291.325115,1292.346816,3406727978,12205.41816,8177.537928,2709.244856,799.6161967,5831.318717,9167.455136,1577.8877,6.469795146,0.673429756,0.60481615,79.40215605,2
394,6/7/11,1292.886452,1302.053261,1291.111277,1290.344651,3704575455,12202.95657,8182.962279,2701.575343,796.5265332,5851.912654,9303.519922,1580.116672,6.470617604,0.679360781,0.608723842,79.54567656,2
395,6/8/11,1288.081821,1285.878559,1275.767682,1272.982549,3960015149,12073.56451,8068.811172,2641.848991,778.8216283,5795.97608,9374.882652,1574.231153,6.486362924,0.674713666,0.60628615,79.51214323,1
396,6/9/11,1272.820418,1288.658608,1267.176806,1280.779352,3715736291,12116.06875,8122.540305,2646.765246,780.8788129,5824.722553,9416.990739,1587.13012,6.481150873,0.682455739,0.609192197,79.34034836,2
397,6/10/11,1281.131547,1284.583292,1259.667943,1266.574337,4089418270,11979.11979,8013.678848,2613.720447,768.9273255,5751.063293,9450.316643,1575.097212,6.48297957,0.687674499,0.612365594,80.05902485,2
398,6/13/11,1265.759245,1268.552154,1257.764778,1262.768671,4256335335,11928.07257,7987.003603,2599.115015,764.7650192,5754.376124,9478.427479,1563.022126,6.48279177,0.696880888,0.617205402,80.01081759,1
399,6/14/11,1263.46832,1282.748604,1260.685004,1275.130729,3646742688,12003.80619,8072.699349,2635.550181,777.5250148,5788.017658,9565.143264,1573.391762,6.493547134,0.693185632,0.613466919,80.04406545,2
400,6/15/11,1276.328643,1280.643376,1254.522844,1260.208148,4346633126,11874.90748,7949.049588,2621.403444,767.751739,5752.597222,9571.849749,1578.438799,6.480861514,0.690678281,0.614973116,80.91032827,1
401,6/16/11,1261.602574,1270.594925,1250.478019,1262.464961,4032238376,11936.42738,7943.733895,2619.491607,769.514426,5722.533068,9335.332745,1575.926488,6.487881984,0.702581337,0.619804569,81.08678169,2
402,6/17/11,1262.334097,1273.016041,1256.474207,1260.985182,4943738270,11934.11572,7957.412257,2596.172134,765.1779851,5737.505247,9345.421989,1576.367615,6.488907775,0.703904499,0.620760445,80.94484045,1
403,6/20/11,1260.288692,1271.783531,1258.239245,1271.891048,3638675879,12047.79146,8014.062452,2615.686994,775.2818762,5718.251521,9347.103091,1581.240155,6.47378207,0.697215269,0.620913906,80.79657314,1
404,6/21/11,1273.749462,1290.844203,1273.533154,1287.782557,3976079934,12152.16786,8135.054466,2662.505343,791.2111591,5808.278307,9522.39986,1587.844325,6.491130275,0.696826187,0.618942069,80.79092955,2
405,6/22/11,1288.669701,1297.462535,1281.876128,1284.69763,2722789022,12121.47281,8103.528043,2662.32355,787.2993264,5823.070921,9635.20897,1586.181982,6.477484634,0.694426743,0.62010271,80.86112785,2
406,6/23/11,1284.520732,1284.981406,1262.746996,1282.941393,4851654441,12089.3827,8069.818087,2673.254675,788.2267589,5723.63686,9622.223535,1564.803226,6.47236442,0.698171935,0.626596492,80.98515648,2
407,6/24/11,1284.752428,1287.027528,1266.478705,1271.409751,3715160129,12021.06528,8009.530345,2647.407003,785.2405836,5752.779299,9732.216918,1547.334003,6.471397198,0.697694884,0.62842271,80.97874387,1
408,6/27/11,1270.625389,1289.006576,1271.102972,1287.460964,3541940125,12183.03139,8101.082133,2684.216972,795.8574583,5766.840498,9645.740404,1541.236568,6.470025873,0.699416401,0.630638052,80.78891054,1
409,6/28/11,1286.1111,1302.777293,1284.066283,1302.101079,3899979642,12320.53799,8183.588016,2720.660797,804.6999904,5803.328086,9740.713071,1543.60556,6.479460296,0.693793174,0.629264547,81.25662443,1
410,6/29/11,1302.51589,1317.626271,1306.708054,1319.182482,2889253108,12445.71112,8300.433877,2753.769796,810.487693,5908.389991,9783.718599,1548.77124,6.46734504,0.69185935,0.630267582,81.51553148,1
411,6/30/11,1321.064088,1339.01462,1329.689648,1344.564186,4123013099,12693.05087,8444.877892,2830.306529,827.177268,6020.81369,9804.022734,1538.001469,6.45353583,0.68443576,0.625181791,81.28954323,1
412,7/1/11,1342.629148,1355.15079,1335.798368,1353.337856,3620752219,12775.9558,8486.612058,2848.484984,833.2158559,6053.31843,9816.747772,1524.656804,6.442370125,0.685246721,0.620353329,81.64843703,2
413,7/5/11,1351.002729,1347.087825,1341.445956,1342.884912,3896776008,12687.28353,8418.153784,2839.467756,829.7341073,6010.435251,10093.83185,1550.323464,6.441571129,0.685935247,0.618565701,81.43591225,2
414,7/6/11,1341.641211,1342.514283,1333.157713,1337.015492,3983764870,12679.32801,8367.176914,2833.946135,827.7245987,5983.43082,10096.53304,1565.809605,6.45584989,0.691999756,0.621570103,81.40761844,1
415,7/7/11,1335.543242,1353.669759,1332.028258,1349.62269,4390979620,12751.51953,8443.472022,2870.471647,840.4471219,6039.185978,10096.67043,1570.576786,6.452964313,0.694607875,0.623128073,81.32875926,2
416,7/8/11,1350.579024,1352.920166,1334.35214,1342.082221,4060798310,12701.54448,8397.403492,2870.365383,837.6998753,5977.205158,10088.0241,1579.045843,6.454723074,0.6917967,0.622451428,81.66248404,2
417,7/11/11,1341.586,1344.055408,1317.503326,1322.148941,4266020293,12587.66413,8242.61185,2820.732576,819.9339125,5926.923456,10025.36793,1583.964868,6.442634035,0.697088666,0.619411022,80.92178725,2
418,7/12/11,1321.96944,1328.494943,1314.769754,1316.808472,4379967075,12534.7201,8209.685081,2796.871257,817.3506057,5859.309215,9866.176415,1597.184481,6.449710574,0.706379777,0.621162667,80.89408148,2
419,7/13/11,1316.045748,1328.017891,1310.200113,1309.348799,4468803910,12509.81302,8205.780349,2773.642727,816.5269404,5853.347773,9895.726946,1611.011185,6.444722198,0.712214008,0.621001406,80.17349985,2
420,7/14/11,1307.509922,1317.543495,1293.893561,1298.725754,4635544467,12416.98068,8149.158516,2729.934405,802.9017921,5765.337742,9967.293881,1621.69824,6.476251471,0.700981059,0.614239483,80.06556502,1
421,7/15/11,1297.989803,1306.580759,1292.242684,1300.221375,4502939797,12396.97192,8152.931659,2743.211359,806.3764358,5781.155379,9945.950728,1622.721501,6.418166087,0.703056636,0.615667902,80.21986673,2
422,7/18/11,1300.821233,1303.295921,1277.634867,1289.270937,4387724388,12313.53916,8065.373868,2719.311673,795.9926642,5693.109215,,1635.582484,5.902417753,0.70446373,0.616218244,79.81411203,1
423,7/19/11,1288.675624,1308.222185,1285.466894,1304.59551,4474172542,12462.00266,8160.135652,2761.548836,813.1204907,5713.870701,10040.38071,1619.119556,6.445666749,0.704826786,0.620724077,79.4305975,2
424,7/20/11,1305.872804,1306.501694,1295.136553,1296.591681,4108023166,12389.9046,8148.452288,2728.404183,806.5641604,5781.744246,10199.77005,1630.462185,6.439882112,0.701720653,0.61840771,79.54682229,1
425,7/21/11,1297.085686,1320.433008,1290.978479,1311.51053,5157501360,12514.01555,8259.054289,2740.793918,814.8285783,5830.825749,10177.40608,1622.176252,6.430715232,0.696879927,0.619811535,79.24904387,1
426,7/22/11,1313.216465,1317.975939,1302.25148,1312.63497,3941074498,12491.7771,8259.334931,2759.536742,815.2658293,5851.585824,10198.7989,1636.049719,6.428268031,0.691585183,0.613091641,78.85447742,2
427,7/25/11,1310.756642,1315.86083,1296.303371,1305.764018,3791192418,12422.55689,8218.005975,2743.877503,805.2943552,5838.729122,9998.82514,1647.76961,6.413251856,0.692624756,0.613803415,78.67392998,1
428,7/26/11,1306.596107,1314.27056,1299.221007,1306.676165,4166569890,12402.37917,8220.320052,2753.774692,802.4190166,5829.153439,9987.367456,1653.089508,6.413196621,0.694986465,0.613680787,78.90481994,2
429,7/27/11,1307.929728,1312.426771,1281.678948,1286.608325,3825965521,12258.82041,8080.005201,2697.501757,785.3106102,5773.70679,9947.080755,1645.66806,6.411090574,0.689358388,0.610903329,78.4799928,2
430,7/28/11,1287.973734,1301.934642,1280.496514,1283.5018,5137216043,12219.73598,8059.58196,2699.101133,786.3481666,5808.210604,9801.957563,1646.913657,6.417122518,0.695440226,0.613159804,78.64615327,2
431,7/29/11,1279.415217,1280.786899,1258.581109,1266.85995,4873962024,12051.93387,7962.612062,2672.173457,779.5566748,5741.773038,9706.302101,1654.383819,6.412938416,0.699953281,0.612859334,78.61743896,2
432,8/1/11,1266.668603,1280.453044,1245.80685,1259.137896,4835418226,12015.81924,7918.055785,2646.057432,776.2153291,5694.480379,9809.695857,1649.79076,6.405675211,0.699088944,0.612410402,78.41250712,2
433,8/2/11,1260.052189,1263.52678,1230.62002,1233.369556,4934660674,11789.40325,7743.511062,2594.422603,754.3936469,5633.147134,9710.111727,1685.693915,6.402874505,0.70335873,0.61688006,78.73563938,1
434,8/3/11,1234.136213,1245.580804,1216.321157,1243.142642,6176094928,11844.57021,7769.906051,2634.325042,766.1460196,5511.074449,9547.905577,1690.353222,6.407786899,0.708326294,0.617614889,78.61471823,2
435,8/4/11,1243.317089,1249.04191,1190.454592,1193.572659,4473524702,11427.65452,7410.377998,2526.687353,727.4248953,5347.573523,9683.372672,1675.345956,6.406045617,0.700824264,0.611671214,78.49026225,2
436,8/5/11,1192.906771,1211.522039,1162.973698,1193.145032,5337136424,11480.48065,7399.138698,2505.673745,715.2568342,5212.787566,9299.87762,1688.864921,6.409478629,0.713174371,0.61812724,80.43936075,2
437,8/8/11,1192.542972,1195.744562,1119.15465,1122.644842,2891003834,10930.1302,6947.50741,2344.243935,660.7048997,5079.953549,9164.75958,1738.939422,6.412205146,0.704723217,0.613459312,79.61208041,1
438,8/9/11,1125.007921,1173.950759,1108.908435,1174.536785,2516224848,11361.51271,7299.586794,2463.186432,704.5438417,5149.326322,9012.936074,1758.886083,6.408246984,0.70956264,0.617422667,79.26160712,2
439,8/10/11,1173.929192,1176.140047,1121.15805,1124.647825,5164905123,10860.65162,7140.684023,2367.895113,671.5609289,4995.538536,9031.005407,1802.580935,6.407084164,0.699314499,0.616809056,78.90833661,1
440,8/11/11,1125.199551,1184.770959,1118.010024,1167.236966,4253380519,11213.12223,7263.631389,2451.539672,699.3702118,5138.234149,9057.650693,1776.029485,6.386596984,0.70934373,0.621474526,78.72604195,1
441,8/12/11,1167.642583,1186.15801,1163.563787,1174.832619,5942582449,11337.27056,7313.294218,2470.644351,703.0384809,5264.720128,9081.479979,1764.468089,6.367428565,0.703961657,0.616152688,78.74673468,1
442,8/15/11,1176.246996,1201.765496,1173.618762,1197.294904,4643183958,11542.44104,7475.574913,2511.28297,723.4939435,5302.512213,9207.891015,1781.903344,6.368525852,0.700902085,0.613221705,78.80298148,2
443,8/16/11,1198.646766,1202.831477,1175.78789,1192.739237,5337303839,11514.63652,7422.872022,2503.363568,715.8077549,5328.606724,9282.451969,1800.418755,6.35945848,0.695022491,0.609834953,78.65047079,1
444,8/17/11,1194.502547,1213.658914,1185.238603,1198.154461,4797542732,11567.45536,7473.224855,2495.856392,716.4905659,5312.778593,9253.464207,1803.631361,6.348068907,0.697277277,0.607226748,78.83475114,2
445,8/18/11,1192.55863,1193.65975,1136.084508,1146.763438,3888606411,11171.09311,7160.473102,2359.566162,674.7205084,5102.300904,9060.1106,1833.691479,6.346622839,0.6950617,0.603886449,78.5268443,2
446,8/19/11,1145.985859,1161.991609,1123.441109,1130.752026,5664525570,11017.62092,7060.492381,2325.961138,665.1457142,5069.074559,8856.053826,1857.579636,6.354871899,0.699224221,0.605332389,78.61827336,1
447,8/22/11,1132.92299,1158.509343,1132.17187,1137.457117,5637220975,11105.59434,7111.322602,2350.794635,671.8295079,5163.643827,8798.553956,1897.733861,6.344559484,0.697144627,0.604687603,78.6460428,1
448,8/23/11,1137.757386,1173.069564,1138.165225,1176.484226,5239627084,11413.69222,7327.066046,2461.217888,701.0639745,5182.787896,8903.6254,1837.146616,6.366170082,0.698430119,0.6064335,78.80942015,1
449,8/24/11,1177.171627,1195.842185,1174.849927,1198.362491,5537826043,11619.45735,7417.764284,2500.512377,711.6293707,5283.607143,8891.88154,1777.271176,6.361605809,0.698070162,0.605678629,78.88201567,2
450,8/25/11,1197.630303,1214.038674,1185.216394,1189.520198,5860039536,11522.41677,7339.382377,2475.550031,698.3261569,5256.044488,8970.612592,1790.555798,6.361451664,0.701231786,0.611043735,79.44271567,1
451,8/26/11,1187.817682,1204.806014,1165.843716,1208.292407,5377480567,11661.02704,7442.363018,2527.460381,713.2466217,5225.721737,9063.984821,1837.351067,6.361939164,0.705204969,0.613982795,79.72982977,1
452,8/29/11,1210.457545,1236.263531,1204.82523,1232.378945,4630425490,11848.56382,7600.354276,2583.926361,740.4775336,,9164.925814,1800.305258,6.346794805,0.699522918,0.612185359,79.33893789,2
453,8/30/11,1232.533552,1238.314876,1214.298182,1228.541823,4962017681,11825.22959,7575.216542,2579.394666,738.0175823,5358.309546,9337.30772,1844.987925,6.334231193,0.696585269,0.609341257,79.52443404,1
454,8/31/11,1227.239373,1244.994704,1219.287169,1231.025647,5760583069,11863.91073,7620.9271,2573.182284,734.7688395,5452.411045,9381.078977,1836.486796,6.353977005,0.701604371,0.612328265,79.37741481,2
455,9/1/11,1229.284942,1241.000534,1211.905761,1215.895554,5219221949,11735.17235,7529.460805,2535.474059,716.6767501,5433.272949,9574.984373,1834.021729,6.359638587,0.702822192,0.61400427,79.29636951,2
456,9/2/11,1216.795597,1219.630219,1189.48067,1195.508883,4854593949,11556.41478,7393.338348,2492.091244,698.5155548,5359.921494,9565.546044,1885.017972,6.360119591,0.707872298,0.615944633,79.1790772,2
457,9/6/11,1195.289551,1194.159396,1159.413216,1181.597316,5431275782,11438.34362,7284.429056,2457.772594,692.3782507,5203.47813,9162.107513,1872.489737,6.35785677,0.715784863,0.61926568,78.88841716,1
458,9/7/11,1181.630108,1211.781618,1178.74863,1210.074439,4797978553,11684.19683,7458.805936,2520.186308,716.6636469,5359.089638,9283.996003,1821.724873,6.373517454,0.715069734,0.624126043,79.47272058,2
459,9/8/11,1209.236177,1216.0645,1193.053955,1196.280273,4932952055,11560.16525,7356.101783,2490.520952,697.7905969,5374.122707,9315.578023,1863.351628,6.38215895,0.711578858,0.622842325,79.25696332,2
460,9/9/11,1195.732933,1196.082393,1159.56318,1163.455599,4638093830,11261.74144,7134.603505,2427.036826,677.1168076,5258.161463,9262.019491,1849.543912,6.369600958,0.72047873,0.622926812,79.35604985,1
461,9/12/11,1163.340383,1174.681534,1147.034252,1174.124771,5266171360,11335.59626,7144.463169,2467.118318,683.6371131,5181.769378,9027.823139,1817.134772,6.368821877,0.738080354,0.628635787,79.46453297,1
462,9/13/11,1175.326868,1191.002875,1167.322521,1184.36725,4899627389,11370.95312,7199.514864,2507.204564,695.5724738,5223.383046,9029.654446,1831.486548,6.394122198,0.736416657,0.630100936,79.40336994,1
463,9/14/11,1187.942503,1218.317227,1178.175912,1205.749928,5184793591,11537.43755,7313.63922,2564.473984,711.6997248,5279.873963,9030.945748,1818.306667,6.397035574,0.738085952,0.633490915,79.16736652,1
464,9/15/11,1204.072149,1218.521729,1198.092534,1214.865537,4629633139,11625.3414,7386.128224,2579.252134,716.5597027,5386.468055,9120.604774,1788.671416,6.390351193,0.735696999,0.636792539,78.91872742,1
465,9/16/11,1216.277032,1222.262543,1206.689351,1215.384895,5283126003,11645.96365,7377.596803,2573.066401,713.1883658,5426.422795,9295.018118,1805.740414,6.379441493,0.731315632,0.636193329,78.49220712,2
466,9/19/11,1214.813636,1214.494208,1186.278506,1201.653916,4294942378,11521.50568,7255.032651,2559.113019,701.5443286,5321.016314,,1776.522808,6.378483309,0.739111145,0.640701983,78.72429729,2
467,9/20/11,1201.564331,1215.650246,1192.807718,1197.483102,4382783254,11494.56919,7232.599968,2526.895772,689.7438373,5407.126036,9013.238879,1799.485101,6.378195018,0.743461593,0.641851364,78.21451289,2
468,9/21/11,1199.213663,1207.672747,1166.590073,1173.035576,3882104020,11309.02157,7069.51633,2492.656166,670.8066394,5362.987323,9128.29142,1781.337116,6.378474805,0.743008794,0.641000637,77.99306161,2
469,9/22/11,1169.609891,1172.883548,1123.574592,1141.236395,6718427858,10951.17139,6836.864492,2436.103984,652.8266527,5144.02533,8949.190329,1741.479898,6.379806044,0.747209051,0.652847859,78.24594921,1
470,9/23/11,1140.331892,1156.177789,1131.358222,1151.169476,5585839204,11012.86946,6901.199822,2465.447716,663.6977549,5189.669951,,1660.837269,6.377470061,0.750930974,0.655693714,77.86678832,1
471,9/26/11,1150.921631,1177.248134,1142.263508,1171.290548,4920703179,11213.63173,7029.282319,2489.979557,673.3088528,5199.579299,8809.301493,1636.262471,6.377165403,0.747565739,0.650973629,78.10881417,1
472,9/27/11,1170.358789,1203.461441,1170.292702,1185.503784,5560847110,11363.45277,7131.856241,2523.236808,685.7395123,5385.825749,9049.611188,1658.585127,6.395491493,0.749280632,0.649289889,78.01594002,2
473,9/28/11,1185.712481,1196.547829,1160.687324,1166.237697,4716692542,11202.84905,6993.445896,2488.794188,663.9475469,5291.916181,8998.671096,1621.489734,6.389533907,0.746730162,0.644585573,78.49831973,1
474,9/29/11,1169.91801,1197.036983,1162.360126,1184.195262,5289823378,11422.17158,7128.21494,2505.089088,678.4729741,5303.750551,9034.860336,1628.82376,6.384367561,0.748448559,0.647237688,78.34476609,2
475,9/30/11,1183.317877,1185.592428,1154.983928,1158.620592,4501925419,11214.17478,6972.4349,2445.651678,663.5285208,5253.063712,8975.67706,1638.941576,6.381256193,0.746223559,0.645436214,78.46931567,2
476,10/3/11,1157.312193,1161.482924,1126.775066,1125.366807,5396397411,10961.25851,6746.012071,2360.571518,628.8106589,5184.525044,8949.350188,1670.272625,6.372037411,0.755953794,0.645391299,79.0377396,1
477,10/4/11,1124.405509,1152.617776,1105.303982,1150.305205,3771241926,11133.53933,6896.787007,2428.229929,666.5003269,5069.778924,8772.470343,1640.515198,6.384334741,0.763638837,0.65063724,78.2960787,1
478,10/5/11,1150.326416,1166.259139,1138.381697,1158.799051,2708287801,11180.81389,6967.602,2450.392572,669.5779763,5181.615167,8708.145805,1655.713307,6.352028929,0.758844841,0.649352047,78.48123853,1
479,10/6/11,1157.810476,1176.782265,1144.841657,1172.704209,5176717903,11286.12399,7069.896077,2488.57228,682.8345898,5312.585075,8926.392287,1665.964238,6.353806322,0.757639585,0.649166193,78.58612379,2
480,10/7/11,1173.073123,1184.207594,1160.767067,1172.129507,5626607478,11303.60095,7044.260323,2491.543581,675.0659134,5331.138007,8932.443121,1653.333803,6.361186236,0.753602085,0.648345787,78.32848853,1
481,10/10/11,1173.146956,1205.003805,1169.38009,1200.747104,4367375733,11537.75015,7229.792235,2553.694896,694.9800126,5425.145723,,1689.442059,6.353742411,0.757378089,0.643336321,78.3874287,1
482,10/11/11,1200.9755,1204.90164,1196.320232,1202.237936,4321709217,11530.34884,7220.72104,2584.042182,700.6099816,5415.855511,9154.752137,1673.373253,6.336252817,0.744000269,0.639094996,78.51260605,1
483,10/12/11,1203.609546,1229.364558,1205.553459,1218.845426,5214091749,11662.79831,7340.085427,2624.762545,714.1392866,5466.619135,9117.171317,1680.758673,6.361132625,0.742455952,0.641399911,78.43095776,2
484,10/13/11,1218.728555,1221.978905,1203.162534,1218.069419,4537235990,11638.40211,7317.659747,2643.914785,712.2992423,5427.341777,9128.561572,1671.376892,6.347867732,0.737110418,0.632572539,78.95768191,1
485,10/14/11,1220.082167,1239.028652,1219.888488,1242.268016,4130940333,11825.45885,7455.159729,2701.485746,729.3599417,5473.875859,9039.87649,1683.509061,6.375123822,0.741629457,0.634045723,78.75508426,2
486,10/17/11,1243.877966,1247.218976,1231.338014,1232.60165,3880582701,11719.73143,7356.182647,2691.431775,713.634187,5488.004431,9166.827326,1675.454446,6.374746535,0.73406982,0.631761919,79.16619109,1
487,10/18/11,1235.574221,1260.014974,1230.055292,1255.114749,4388813617,11906.07571,7482.118419,2727.221027,730.095121,5471.962081,9042.250853,1661.966985,6.373481963,0.741431123,0.633443607,78.85019879,2
488,10/19/11,1246.928076,1252.074119,1229.104021,1231.62767,4629508589,11763.24461,7352.732478,2649.179544,716.4024163,5492.263492,9023.29509,1644.248741,6.382048159,0.741746102,0.634614376,78.93176673,1
489,10/20/11,1232.260715,1244.389454,1217.116425,1237.402451,5159886765,11808.78878,7383.477401,2645.857525,716.7748908,5441.949911,8973.577438,1627.684021,6.381789591,0.740670525,0.633396385,79.07316545,1
490,10/21/11,1233.740414,1250.740485,1228.236204,1247.734629,4925497035,11967.7381,7477.883992,2650.486459,725.3639833,5517.895987,9041.138867,1648.221931,6.37317707,0.73908388,0.632723415,78.93584152,1
491,10/24/11,1247.809688,1269.330051,1248.640993,1265.746559,4388366296,12083.2803,7609.143496,2717.121709,750.5795389,5566.607539,9142.482076,1658.478586,6.367993309,0.735555204,0.626328735,78.30190156,2
492,10/25/11,1267.272437,1266.580441,1244.319333,1244.53852,4360647734,11907.80479,7486.659619,2668.657897,731.5735495,5541.253174,9068.49859,1705.384888,6.369197518,0.732869264,0.624835552,78.08029793,1
493,10/26/11,1242.425296,1257.426634,1230.562822,1250.934089,4862241683,12001.05609,7561.604045,2664.7266,744.5780073,5564.600154,9106.884453,1722.454165,6.363427711,0.728869563,0.623730616,78.25550626,1
494,10/27/11,1251.299059,1300.183212,1249.269732,1290.982141,6333912502,12319.22107,7854.092695,2741.383687,779.9532972,5726.022068,9164.840541,1735.486697,6.346225211,0.728926892,0.62535677,77.78680007,1
495,10/28/11,1294.404433,1296.630405,1285.532074,1291.219069,4367659474,12317.78147,7848.752027,2738.215573,777.2688351,5708.976168,9357.462055,1732.884701,6.350083031,0.715187042,0.620795723,77.54779002,2
496,10/31/11,1292.539798,1294.447918,1271.23314,1272.393266,3987674671,12138.39216,7665.373288,2732.777229,764.5600657,5577.58955,9311.966472,1706.422914,6.334609954,0.717947918,0.619025423,77.46029515,2
497,11/1/11,1268.268298,1265.420069,1232.033627,1234.202221,5064447269,11800.35335,7440.622067,2643.998977,738.2400391,5455.19548,9157.782993,1711.838094,6.333785168,0.727338025,0.62069912,79.86213853,1
498,11/2/11,1237.832915,1255.784898,1237.807036,1252.974505,3514551068,11967.88019,7548.258729,2674.481877,755.1764712,5502.280401,8948.494266,1728.492507,6.333084228,0.737100226,0.624459932,79.64134579,1
499,11/3/11,1250.581923,1273.140742,1249.46322,1273.016493,4508399996,12177.47471,7670.370216,2729.084037,769.4001321,5562.311375,,1753.316369,6.330969655,0.735990333,0.62537444,79.3577772,2
