,Date,Signal,Open,High,Low,Close,Volume,RUSS_Close,NYSE_Close,NASDAQ_Close,DJI_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close
313,29-01-16,2,16090.26,16466.3,16090.26,16466.3,217940000,1035.38,9632.7,4613.95,16466.3,6083.8,1118.21,17518.3,6.5652,0.9143,0.6963,118.93
314,01-02-16,2,16453.63,16510.98,16299.47,16449.18,114450000,1032.39,9616.69,4620.37,16449.18,6060.1,1128.41,17865.23,6.5661,0.9237,0.702,121.34
315,02-02-16,1,16420.21,16420.21,16108.44,16153.54,126210000,1008.84,9413.78,4516.95,16153.54,5922,1129.01,17750.68,6.5684,0.9177,0.6931,120.84
316,03-02-16,1,16186.2,16381.69,15960.45,16336.66,141870000,1010.3,9495.21,4504.24,16336.66,5837.1,1142.63,17191.25,6.5698,0.9156,0.694,119.856
317,04-02-16,2,16329.67,16485.84,16266.16,16416.58,131490000,1014.79,9534.3,4509.56,16416.58,5898.8,1155.59,17044.99,6.567,0.9016,0.6856,118.12
318,05-02-16,2,16417.95,16423.63,16129.81,16204.97,139010000,985.62,9390.33,4363.14,16204.97,5848.1,1173.4,16819.59,6.5548,0.8929,0.6858,116.866
319,08-02-16,2,16147.51,16147.51,15803.55,16027.05,165880000,969.34,9231.33,4283.75,16027.05,5689.4,1189.23,17004.3,6.5639,0.8973,0.6891,116.95
320,09-02-16,2,16005.41,16136.62,15881.11,16014.38,127740000,963.9,9187.79,4268.76,16014.38,5632.2,1189.13,16085.44,6.5639,0.8937,0.6927,115.668
321,10-02-16,2,16035.61,16201.89,15899.91,15914.74,122290000,963.48,9176.72,4283.59,15914.74,5672.3,1197.12,15713.39,6.5639,0.8857,0.6913,115.191
322,11-02-16,1,15897.82,15897.82,15503.01,15660.18,172070000,953.72,9029.88,4266.84,15660.18,5537,1246.7,,6.5639,0.8864,0.6884,113.252
323,12-02-16,1,15691.62,15974.04,15691.62,15973.84,132550000,971.99,9229.68,4337.51,15973.84,5707.6,1237.97,14952.61,6.5639,0.8835,0.6905,112.497
324,16-02-16,1,16012.39,16196.41,16012.39,16196.41,142030000,995.8,9375.39,4435.96,16196.41,5862.2,1200.44,16054.43,6.4862,0.8949,0.6916,114.322
325,17-02-16,2,16217.98,16486.12,16217.98,16453.83,124080000,1011.13,9532.28,4534.06,16453.83,6030.3,1208.5,15836.36,6.5069,0.8971,0.6991,114.08
326,18-02-16,2,16483.76,16511.84,16390.43,16413.43,104950000,1004.71,9504.98,4487.54,16413.43,5972,1230.87,16196.8,6.5183,0.899,0.7002,114.28
327,19-02-16,1,16410.96,16410.96,16278,16391.99,134340000,1010.01,9485.96,4504.43,16391.99,5950.2,1226.8,15967.17,6.5088,0.9,0.6977,113.25
328,22-02-16,2,16417.13,16664.24,16417.13,16620.66,102240000,1021.74,9616.32,4570.61,16620.66,6037.7,1208.63,16111.05,6.5124,0.899,0.701,112.489
329,23-02-16,1,16610.39,16610.39,16403.53,16431.78,98170000,1012.15,9494.32,4503.58,16431.78,5962.3,1226.85,16052.05,6.5118,0.9068,0.7068,112.971
330,24-02-16,1,16418.84,16507.39,16165.86,16484.99,93620000,1022.08,9506.07,4542.61,16484.99,5867.2,1228.75,15915.79,6.5171,0.9069,0.7136,111.88
331,25-02-16,2,16504.38,16697.98,16458.42,16697.29,94120000,1031.58,9625.27,4582.2,16697.29,6012.8,1232.91,16140.34,6.5217,0.9079,0.7179,112.101
332,26-02-16,2,16712.7,16795.98,16623.91,16639.97,98480000,1037.18,9619.79,4590.47,16639.97,6096,1223.46,16188.41,6.5235,0.907,0.716,113.118
333,29-02-16,1,16634.15,16726.12,16510.4,16516.5,126220000,1033.9,9559.53,4557.95,16516.5,6097.1,1238.67,16026.76,6.5304,0.9154,0.7214,113.66
334,01-03-16,1,16545.67,16865.56,16545.67,16865.08,105050000,1054.49,9771,4689.6,16865.08,6152.9,1232.15,16085.51,6.544,0.9184,0.718,112.43
335,02-03-16,1,16851.17,16900.17,16766.32,16899.32,104470000,1065.67,9837.59,4703.42,16899.32,6147.1,1239.98,16746.55,6.5421,0.9195,0.7161,113.93
336,03-03-16,1,16896.17,16944.31,16820.73,16943.9,91110000,1076.05,9907.97,4707.42,16943.9,6130.5,1264.25,16960.16,6.541,0.9201,0.7102,113.466
337,04-03-16,1,16945,17062.38,16898.84,17006.77,106910000,1081.93,9968.41,4717.02,17006.77,6199.4,1258.95,17014.78,6.5215,0.9133,0.7055,113.67
338,07-03-16,2,16991.29,17099.25,16940.48,17073.95,100290000,1094.15,10006.19,4708.25,17073.95,6182.4,1267.33,16911.32,6.4981,0.9096,0.7035,113.803
339,08-03-16,1,17050.67,17072.79,16921.51,16964.1,108380000,1067.88,9868.52,4648.82,16964.1,6125.4,1261.44,16783.15,6.5068,0.9078,0.7012,113.452
340,09-03-16,1,16969.17,17048.5,16947.94,17000.36,116690000,1072.77,9924.81,4674.38,17000.36,6146.3,1253.23,16642.2,6.4947,0.9088,0.7038,112.66
341,10-03-16,1,17006.05,17130.11,16821.86,16995.13,117570000,1063.99,9918.07,4662.16,16995.13,6036.7,1272.25,16852.35,6.503,0.91,0.7039,113.253
342,11-03-16,2,17014.99,17220.09,17014.99,17213.31,123420000,1087.56,10104.19,4748.47,17213.31,6139.8,1249.45,16938.87,6.4986,0.8946,0.6999,112.86
343,14-03-16,2,17207.49,17275.07,17161.16,17229.13,96350000,1084.25,10074.27,4750.28,17229.13,6174.6,1235.27,17233.75,6.4853,0.8954,0.6954,113.778
344,15-03-16,1,17217.15,17251.7,17120.35,17251.53,92830000,1066.67,10013.6,4728.67,17251.53,6140,1232.38,17117.07,6.49,0.9007,0.7002,113.83
345,16-03-16,1,17249.34,17379.18,17204.07,17325.76,118710000,1074.51,10084.17,4763.97,17325.76,6175.5,1262.57,16974.45,6.5045,0.9002,0.7064,113.105
346,17-03-16,1,17321.38,17529.01,17297.65,17481.49,117990000,1091.25,10190.4,4774.99,17481.49,6201.1,1257.97,16936.38,6.512,0.8913,0.7015,112.752
347,18-03-16,1,17481.49,17620.58,17481.49,17602.3,321230000,1101.67,10223.43,4795.65,17602.3,6189.6,1255.4,16724.81,6.465,0.8835,0.6907,111.35
348,21-03-16,2,17589.7,17644.97,17551.28,17623.87,84410000,1098.58,10219.69,4808.87,17623.87,6184.6,1243.75,,6.4616,0.8866,0.6912,111.445
349,22-03-16,2,17602.71,17648.94,17540.42,17582.57,95450000,1097.34,10194.2,4821.66,17582.57,6192.7,1248.32,17048.55,6.4746,0.89,0.6959,112.139
350,23-03-16,2,17588.81,17588.81,17486.27,17502.59,84240000,1075.7,10099.68,4768.86,17502.59,6199.1,1220.11,17000.98,6.4801,0.891,0.703,112.252
351,24-03-16,1,17485.33,17517.14,17399.01,17515.73,84100000,1079.54,10086.6,4773.5,17515.73,6106.5,1216.82,16892.33,6.4963,0.8944,0.7084,112.4
352,28-03-16,1,17526.08,17583.81,17493.03,17535.39,70460000,1080.23,10106.44,4766.79,17535.39,,1221.71,17134.37,6.5265,0.8961,0.7077,113.45
353,29-03-16,1,17512.58,17642.81,17434.27,17633.11,86160000,1109.08,10190.41,4846.62,17633.11,6105.9,1242.2,17103.53,6.501,0.8926,0.7011,113.364
354,30-03-16,2,17652.36,17790.11,17652.36,17716.66,79330000,1110.44,10236.95,4869.29,17716.66,6203.2,1225.02,16878.96,6.5049,0.8856,0.6951,112.68
355,31-03-16,1,17716.05,17755.7,17669.72,17685.09,102600000,1114.03,10207.37,4869.85,17685.09,6174.9,1232.75,16758.67,6.4551,0.8823,0.6957,112.366
356,01-04-16,2,17661.74,17811.48,17568.02,17792.75,104890000,1117.68,10219.96,4914.54,17792.75,6146.1,1222.6,16164.16,6.439,0.8788,0.696,112.48
357,04-04-16,2,17799.39,17806.38,17710.67,17737,85230000,1108.54,10183,4891.8,17737,6164.7,1215.43,16123.27,6.4686,0.878,0.703,111.722
358,05-04-16,1,17718.03,17718.03,17579.56,17603.32,115230000,1095.85,10061.08,4843.93,17603.32,6091.2,1231.35,15732.82,6.4686,0.878,0.701,111.25
359,06-04-16,2,17605.45,17723.55,17542.54,17716.05,99410000,1108.81,10159.85,4920.72,17716.05,6161.6,1222.47,15715.36,6.4673,0.8786,0.7064,110.378
360,07-04-16,1,17687.28,17687.28,17484.23,17541.96,90120000,1092.79,10045.15,4848.37,17541.96,6136.9,1240.45,15749.84,6.4709,0.8768,0.7073,109.699
361,08-04-16,2,17555.39,17694.51,17528.16,17576.96,79990000,1097.31,10119.69,4850.69,17576.96,6204.4,1240.69,15821.52,6.453,0.8792,0.7113,108.427
362,11-04-16,1,17586.48,17731.63,17555.9,17556.41,107100000,1094.34,10114.58,4833.4,17556.41,6200.1,1257.88,15751.13,6.4558,0.877,0.7077,108.311
363,12-04-16,1,17571.34,17744.43,17553.57,17721.25,81020000,1105.71,10238.69,4872.09,17721.25,6242.4,1255.63,15928.79,6.4495,0.8762,0.7025,107.93
364,13-04-16,1,17741.66,17918.35,17741.66,17908.28,91710000,1129.93,10359.51,4947.42,17908.28,6362.9,1242.47,16381.22,6.4556,0.8784,0.7008,108.64
365,14-04-16,2,17912.25,17962.14,17885.44,17926.43,84510000,1128.59,10360.24,4945.89,17926.43,6365.1,1227.89,16911.05,6.4684,0.8866,0.7046,109.42
366,15-04-16,1,17925.95,17937.65,17867.41,17897.46,118160000,1130.92,10355.57,4938.22,17897.46,6343.8,1233.99,16848.03,6.4726,0.8873,0.7069,109.316
367,18-04-16,1,17890.2,18009.53,17848.22,18004.16,89390000,1139.28,10424.93,4960.02,18004.16,6353.5,1232.49,16275.95,6.4656,0.885,0.7055,108.017
368,19-04-16,1,18012.1,18103.46,17984.43,18053.6,89820000,1140.23,10517.3,4940.33,18053.6,6405.4,1250.19,16874.44,6.4652,0.8842,0.6998,109.073
369,20-04-16,2,18059.49,18167.63,18031.21,18096.27,100210000,1142.29,10527.79,4948.13,18096.27,6410.3,1244.25,16906.54,6.4481,0.8803,0.6949,109.24
370,21-04-16,1,18092.84,18107.29,17963.89,17982.52,102720000,1135.77,10454.82,4945.89,17982.52,6381.4,1248.05,17363.62,6.4608,0.8846,0.6974,109.838
371,22-04-16,2,17985.05,18026.85,17909.89,18003.75,134120000,1146.69,10511,4906.23,18003.75,6310.4,1233.03,17572.49,6.4719,0.8856,0.6982,109.437
372,25-04-16,1,17990.94,17990.94,17855.55,17977.24,83770000,1138.1,10465.65,4895.79,17977.24,6260.9,1237.97,17439.3,6.491,0.8902,0.6922,111.436
373,26-04-16,1,17987.38,18043.77,17934.17,17990.32,92570000,1150.73,10522.58,4888.28,17990.32,6284.5,1243.4,17353.28,6.483,0.8874,0.6901,111.136
374,27-04-16,2,17996.14,18084.66,17920.26,18041.55,109090000,1154.15,10571.83,4863.14,18041.55,6319.9,1245.83,17290.49,6.4835,0.885,0.686,111.23
375,28-04-16,2,18023.88,18035.73,17796.55,17830.76,100920000,1140.4,10480.45,4805.29,17830.76,6322.4,1266.26,16666.05,6.485,0.8827,0.6877,111.52
376,29-04-16,1,17813.09,17814.83,17651.98,17773.64,136670000,1130.85,10436.92,4775.36,17773.64,6241.9,1293.53,,6.4659,0.8806,0.6844,108.076
377,02-05-16,2,17783.78,17912.35,17773.71,17891.16,80100000,1140.92,10496.33,4817.59,17891.16,,1291.55,16147.38,6.4641,0.8724,0.6848,106.453
378,03-05-16,2,17870.75,17870.75,17670.88,17750.91,97060000,1121.76,10365.83,4763.22,17750.91,6185.6,1286.5,,6.4641,0.8677,0.6819,106.396
379,04-05-16,2,17735.02,17738.06,17609.01,17651.26,95020000,1113.13,10286.24,4725.64,17651.26,6112,1279.68,,6.4818,0.8693,0.6872,106.68
380,05-05-16,1,17664.48,17736.11,17615.82,17660.71,81530000,1107.95,10281.32,4717.09,17660.71,6117.3,1277.74,,6.4848,0.8701,0.6893,106.92
381,06-05-16,1,17650.3,17744.54,17580.38,17740.63,80020000,1114.72,10308.83,4736.16,17740.63,6125.7,1288.99,16106.72,6.4935,0.8767,0.69,107.275
382,09-05-16,1,17743.85,17783.16,17668.38,17705.91,85590000,1118.25,10291.59,4750.21,17705.91,6114.8,1263.88,16216.03,6.4902,0.8781,0.693,107.36
383,10-05-16,2,17726.66,17934.61,17726.66,17928.35,75790000,1128.83,10424.11,4809.88,17928.35,6156.7,1265.84,16565.19,6.5069,0.8781,0.6937,108.331
384,11-05-16,2,17919.03,17919.03,17711.05,17711.12,87390000,1114.74,10332.24,4760.69,17711.12,6162.5,1277.21,16579.01,6.5083,0.8792,0.692,109.194
385,12-05-16,2,17711.12,17798.19,17625.38,17720.5,88560000,1108.6,10334.38,4737.33,17720.5,6104.2,1263.68,16646.34,6.482,0.8751,0.6926,108.415
386,13-05-16,1,17711.12,17734.74,17512.48,17535.32,86640000,1102.44,10228.06,4717.68,17535.32,6138.5,1273.45,16412.21,6.5068,0.879,0.6923,109.1
387,16-05-16,2,17531.76,17755.8,17531.76,17710.71,88440000,1116.21,10332.47,4775.46,17710.71,6151.4,1274.16,16466.4,6.522,0.8836,0.6969,108.661
388,17-05-16,1,17701.46,17701.46,17469.92,17529.98,103260000,1097.68,10257.61,4715.73,17529.98,6167.8,1278.95,16652.8,6.5213,0.8837,0.6922,109.08
389,18-05-16,2,17501.28,17636.22,17418.21,17526.62,79120000,1102.95,10239.65,4739.12,17526.62,6165.8,1258.5,16644.69,6.5186,0.8837,0.6918,108.95
390,19-05-16,1,17514.16,17514.16,17331.07,17435.4,95530000,1094.78,10192.48,4712.53,17435.4,6053.4,1254.75,16646.66,6.5288,0.891,0.6851,110.14
391,20-05-16,2,17437.32,17571.75,17437.32,17500.94,111990000,1112.28,10250.49,4769.56,17500.94,6156.3,1251.98,16736.35,6.537,0.8924,0.6849,109.881
392,23-05-16,1,17507.04,17550.7,17480.05,17492.93,87790000,1111.37,10226.56,4765.78,17492.93,6136.4,1249.13,16654.6,6.5367,0.8911,0.6901,110.05
393,24-05-16,1,17525.19,17742.59,17525.19,17706.05,86480000,1135.31,10353.56,4861.06,17706.05,6219.3,1227.21,16498.76,6.5457,0.8916,0.6905,109.374
394,25-05-16,2,17735.09,17891.71,17735.09,17851.51,79180000,1141.02,10446.58,4894.89,17851.51,6262.9,1224.41,16757.35,6.5472,0.8978,0.6843,110.17
395,26-05-16,1,17859.52,17888.66,17803.82,17828.29,68940000,1139.75,10439.61,4901.77,17828.29,6265.7,1219.8,16772.46,6.5441,0.8961,0.6804,110.111
396,27-05-16,2,17826.85,17873.22,17824.73,17873.22,73190000,1150.45,10469.52,4933.5,17873.22,6270.8,1212.38,16834.84,6.547,0.8935,0.6819,109.713
397,31-05-16,1,17891.5,17899.24,17724.03,17787.2,147390000,1154.79,10441,4948.05,17787.2,6230.8,1215.32,17234.98,6.5733,0.897,0.6833,110.841
398,01-06-16,1,17754.55,17809.18,17664.79,17789.67,78530000,1163.04,10454.93,4952.25,17789.67,6191.9,1212.98,16955.73,6.5729,0.898,0.6905,110.67
399,02-06-16,2,17789.05,17838.56,17703.55,17838.56,75560000,1170.58,10487.58,4971.36,17838.56,6185.6,1211,16562.55,6.5651,0.8937,0.6935,109.477
400,03-06-16,1,17799.8,17833.17,17689.68,17807.06,82270000,1164.13,10487.94,4942.52,17807.06,6209.6,1244.2,16642.23,6.5745,0.8967,0.6942,108.86
401,06-06-16,1,17825.69,17949.68,17822.81,17920.33,71870000,1176.87,10554.82,4968.71,17920.33,6273.4,1245.34,16580.03,6.5548,0.881,0.6952,106.721
402,07-06-16,1,17936.22,18003.23,17936.22,17938.28,78750000,1179.97,10599.22,4961.75,17938.28,6284.5,1243.81,16675.45,6.5538,0.88,0.6916,107.438
403,08-06-16,2,17931.91,18016,17931.91,18005.05,71260000,1188.95,10638.36,4974.64,18005.05,6301.5,1262.8,16830.92,6.5615,0.8805,0.6876,107.254
404,09-06-16,2,17969.98,18005.22,17915.88,17985.19,69690000,1181.2,10589.82,4958.62,17985.19,6231.9,1269.8,16668.41,6.5525,0.8766,0.6888,106.78
405,10-06-16,2,17938.82,17938.82,17812.34,17865.34,90540000,1163.93,10446.1,4894.55,17865.34,6115.8,1274.24,16601.36,6.552,0.8838,0.6914,107.09
406,13-06-16,2,17830.5,17893.28,17731.35,17732.48,101690000,1150.7,10349.17,4848.44,17732.48,6045,1283.86,16019.18,6.552,0.8897,0.7048,106.504
407,14-06-16,2,17710.77,17733.92,17595.79,17674.82,93740000,1147.82,10294.59,4843.55,17674.82,5923.5,1285.72,15859,6.5757,0.8857,0.7039,106.226
408,15-06-16,1,17703.65,17762.96,17629.01,17640.17,94130000,1149.3,10297.16,4834.93,17640.17,5966.8,1291.75,15919.58,6.5865,0.8918,0.708,106.087
409,16-06-16,2,17602.23,17754.91,17471.29,17733.1,91950000,1148.19,10322.84,4844.92,17733.1,5950.5,1278.43,15434.14,6.5718,0.8879,0.7044,105.85
410,17-06-16,1,17733.44,17733.44,17602.78,17675.16,248680000,1144.7,10347.94,4800.34,17675.16,6021.1,1298.65,15599.66,6.582,0.8887,0.6995,104.743
411,20-06-16,1,17736.87,17946.36,17736.87,17804.87,99380000,1157.7,10450.03,4837.21,17804.87,6204,1289.9,15965.3,6.5784,0.8811,0.6856,104.648
412,21-06-16,2,17827.33,17877.84,17799.8,17829.73,85130000,1153.87,10490.78,4843.76,17829.73,6226.6,1268.12,16169.11,6.5671,0.8832,0.6814,103.824
413,22-06-16,1,17832.67,17920.16,17770.36,17780.83,89440000,1148.97,10473.06,4833.32,17780.83,6261.2,1266.22,16065.72,6.5803,0.8888,0.6816,104.67
414,23-06-16,2,17844.11,18011.07,17844.11,18011.07,98070000,1172.22,10641.17,4910.04,18011.07,6338.1,1256.84,16238.35,6.5675,0.8827,0.6762,104.65
415,24-06-16,2,17946.63,17946.63,17356.34,17400.75,239000000,1127.54,10183.51,4707.98,17400.75,6138.7,1315.75,14952.02,6.5673,0.8831,0.6869,104.896
416,27-06-16,1,17355.21,17355.21,17063.08,17140.24,138740000,1089.65,9973.54,4594.44,17140.24,5982.2,1324.6,15309.21,6.6118,0.9061,0.7434,102.127
417,28-06-16,1,17190.51,17409.72,17190.51,17409.72,112190000,1107.3,10161.16,4691.87,17409.72,6140.4,1311.79,15323.14,6.6416,0.9079,0.7556,101.812
418,29-06-16,1,17456.02,17704.51,17456.02,17694.68,106380000,1131.62,10350.53,4779.25,17694.68,6360.1,1319.15,15566.83,6.6381,0.903,0.749,102.701
419,30-06-16,1,17712.76,17930.61,17711.8,17929.99,133030000,1151.92,10489.76,4842.67,17929.99,6504.3,1321.9,15575.92,6.6268,0.8986,0.7426,102.778
420,01-07-16,2,17924.24,18002.38,17916.91,17949.37,82160000,1156.77,10515.76,4862.57,17949.37,6577.8,1341.35,15682.48,6.6381,0.9004,0.7503,103.073
421,05-07-16,1,17904.45,17904.45,17785.28,17840.62,103650000,1139.45,10409.54,4822.9,17840.62,6545.4,1356.45,15669.33,6.6553,0.8972,0.753,102.518
422,06-07-16,2,17807.47,17926.91,17713.45,17918.62,93000000,1147.33,10441.58,4859.16,17918.62,6463.6,1363.78,15378.99,6.6697,0.9038,0.7717,101.141
423,07-07-16,1,17924.24,17984.95,17816.65,17895.88,81570000,1149.76,10413.97,4876.81,17895.88,6533.8,1360.45,15276.24,6.683,0.901,0.7736,101.15
424,08-07-16,1,17971.22,18166.77,17971.22,18146.74,93460000,1177.36,10571.78,4956.76,18146.74,6590.6,1366.33,15106.98,6.6711,0.9037,0.7742,100.79
425,11-07-16,1,18161.53,18283.9,18161.53,18226.93,80880000,1190.03,10627.2,4988.64,18226.93,6682.9,1355.4,15708.82,6.6781,0.9055,0.7724,100.692
426,12-07-16,1,18259.12,18371.95,18259.12,18347.67,90170000,1205.89,10726.79,5022.82,18347.67,6680.7,1333.1,16095.65,6.6839,0.9043,0.7703,102.524
427,13-07-16,1,18356.78,18390.16,18315.76,18372.12,80920000,1201.16,10734.2,5005.73,18372.12,6670.4,1342.64,16231.43,6.6786,0.9039,0.7531,104.756
428,14-07-16,2,18414.3,18537.57,18414.3,18506.41,87050000,1202.17,10786.63,5034.06,18506.41,6654.5,1335.23,16385.89,6.6763,0.9013,0.7622,104.076
429,15-07-16,1,18508.88,18557.43,18471.62,18516.55,123690000,1205.31,10773.12,5029.59,18516.55,6669.2,1337.45,16497.85,6.6736,0.9004,0.7486,105.191
430,18-07-16,2,18521.55,18556.13,18489.84,18533.05,75540000,1207.91,10793.17,5055.78,18533.05,6695.4,1328.85,,6.6761,0.9047,0.7559,105.459
431,19-07-16,1,18503.12,18562.53,18495.11,18559.01,85840000,1200.45,10758.54,5036.37,18559.01,6697.4,1332.01,16723.31,6.7046,0.9032,0.7536,106.146
432,20-07-16,2,18582.7,18622.01,18555.65,18595.03,93230000,1209.74,10793.1,5089.93,18595.03,6729,1316.06,16681.89,6.6954,0.908,0.7629,106.137
433,21-07-16,1,18589.96,18590.44,18469.67,18517.23,86800000,1203.86,10758.62,5073.9,18517.23,6699.9,1331.43,16810.22,6.6766,0.9075,0.7539,107.204
434,22-07-16,2,18524.15,18571.3,18491.59,18570.85,87710000,1212.89,10805.04,5100.16,18570.85,6730.5,1322.73,16627.25,6.6744,0.9064,0.7549,105.811
435,25-07-16,1,18554.49,18555.69,18452.62,18493.06,76810000,1209.82,10752.43,5097.63,18493.06,6710.1,1315.6,16620.29,6.6939,0.9115,0.7616,106.326
436,26-07-16,2,18497.37,18522.47,18387.22,18473.75,85370000,1216.86,10772.99,5110.05,18473.75,6724,1320.26,16383.04,6.6793,0.9098,0.7629,105.578
437,27-07-16,1,18473.27,18542.39,18430.94,18472.17,111370000,1218.93,10739.77,5139.81,18472.17,6750.4,1340.08,16664.82,6.6697,0.9101,0.7603,104.849
438,28-07-16,1,18461.01,18483.26,18368.82,18456.35,85750000,1217.33,10744.16,5154.98,18456.35,6721.1,1335.75,16476.84,6.6668,0.9031,0.7554,104.951
439,29-07-16,2,18442.52,18466.55,18371.12,18432.24,111550000,1219.94,10785.51,5162.13,18432.24,6724.4,1351.28,16569.27,6.6561,0.9022,0.7598,104.745
440,01-08-16,2,18434.5,18467.03,18355.75,18404.51,83470000,1219.12,10730.2,5184.2,18404.51,6694,1353.15,16635.77,6.6423,0.8954,0.7566,102.332
441,02-08-16,1,18401.15,18403.65,18247.79,18313.77,89680000,1202.35,10661.13,5137.73,18313.77,6645.4,1363.57,16391.45,6.6415,0.8954,0.7584,102.359
442,03-08-16,1,18313.08,18355,18283.23,18355,78550000,1212.73,10695.14,5159.74,18355,6634.4,1358.18,16083.11,6.6287,0.8913,0.7498,101.068
443,04-08-16,1,18351.43,18397.87,18325.17,18352.05,64500000,1213.76,10707.13,5166.25,18352.05,6740.2,1361.15,16254.89,6.6308,0.8967,0.7503,101.337
444,05-08-16,2,18402.8,18543.53,18402.8,18543.53,92420000,1231.3,10782.87,5221.12,18543.53,6793.5,1336,16254.45,6.6387,0.8981,0.7617,101.199
445,08-08-16,1,18541.89,18569.31,18502.03,18529.29,71810000,1230.42,10788.01,5213.14,18529.29,6809.1,1335.31,16650.57,6.6737,0.9018,0.7642,102.145
446,09-08-16,2,18538.05,18585.32,18507.75,18533.05,60090000,1231.74,10804.51,5225.48,18533.05,6851.3,1340.73,16764.97,6.6604,0.9022,0.7673,102.288
447,10-08-16,1,18541.48,18561.75,18468.78,18495.66,62780000,1223.27,10774.98,5204.58,18495.66,6866.4,1346.61,16735.12,6.6552,0.8996,0.7688,101.915
448,11-08-16,2,18519.08,18638.34,18519.08,18613.52,71470000,1229.12,10836.15,5228.4,18613.52,6914.7,1338.78,,6.6392,0.8939,0.768,101.133
449,12-08-16,1,18595.65,18606.06,18535.86,18576.47,61580000,1229.82,10822.41,5232.89,18576.47,6916,1335.97,16919.92,6.626,0.8977,0.7719,101.808
450,15-08-16,2,18588.59,18722.61,18559.93,18636.05,62350000,1241.86,10858.5,5262.02,18636.05,6941.2,1339.4,16869.56,6.6449,0.8955,0.7746,101.283
451,16-08-16,1,18614.48,18614.86,18550.65,18552.02,67570000,1231.13,10809.74,5227.11,18552.02,6893.9,1346.24,16596.51,6.6354,0.8941,0.7762,101.24
452,17-08-16,1,18537.09,18582.35,18468.68,18573.94,71000000,1227.68,10824.64,5228.66,18573.94,6859.2,1348.73,16745.64,6.6248,0.8868,0.7672,100.2
453,18-08-16,2,18566.54,18600.82,18533.29,18597.7,70740000,1236.85,10863.01,5240.15,18597.7,6869,1352.36,16486.01,6.634,0.885,0.7666,99.906
454,19-08-16,2,18585.17,18585.17,18491.24,18552.57,93170000,1236.77,10829.15,5238.38,18552.57,6859,1341.47,16545.82,6.612,0.8811,0.7595,100.112
455,22-08-16,1,18535.86,18570.92,18466.86,18529.42,73450000,1239.74,10815.92,5244.6,18529.42,6828.5,1339.09,16598.19,6.6344,0.8851,0.7659,100.554
456,23-08-16,2,18568.94,18631.6,18545.52,18547.3,73990000,1248.58,10847.49,5260.08,18547.3,6868.5,1337.56,16497.36,6.6475,0.8834,0.7612,100.251
457,24-08-16,2,18537.5,18539.15,18448.27,18481.48,72270000,1237.25,10791.18,5217.69,18481.48,6835.8,1324.13,16597.3,6.6408,0.8849,0.7578,100.311
458,25-08-16,2,18471.21,18497.68,18431.46,18448.41,64480000,1240,10784.37,5212.2,18448.41,6816.9,1321.97,16555.95,6.6584,0.8878,0.7556,100.552
459,26-08-16,1,18467.92,18572.09,18335.34,18395.4,78730000,1238.03,10749.33,5218.92,18395.4,6838.1,1321.18,16360.71,6.6594,0.8857,0.7579,100.555
460,29-08-16,2,18421.29,18523.09,18419.92,18502.99,64480000,1244.94,10811.35,5232.33,18502.99,,1323.38,16737.49,6.6789,0.8929,0.7617,101.92
461,30-08-16,2,18491.28,18514.29,18408.52,18454.3,68920000,1246.03,10797.54,5222.99,18454.3,6820.8,1311.11,16725.36,6.6752,0.8934,0.7629,101.809
462,31-08-16,2,18436.7,18439.68,18333.56,18400.88,98250000,1239.91,10764.75,5213.22,18400.88,6781.5,1308.97,16887.4,6.6804,0.8966,0.7639,102.868
463,01-09-16,1,18396.57,18430.05,18295.48,18419.3,74780000,1239.8,10771.93,5227.21,18419.3,6746,1313.89,16926.84,6.6776,0.896,0.7614,103.302
464,02-09-16,1,18466.01,18544.76,18439.1,18491.96,74350000,1251.83,10856.92,5249.9,18491.96,6894.6,1325.21,16925.68,6.6682,0.8928,0.7533,103.258
465,06-09-16,2,18493.4,18551.54,18450.32,18538.12,83710000,1253.37,10890.79,5275.91,18538.12,6826.1,1350,17081.98,6.6759,0.8966,0.7511,103.51
466,07-09-16,2,18527.71,18536.89,18474.77,18526.14,67570000,1261.01,10890.18,5283.93,18526.14,6846.6,1345.18,17012.44,6.6743,0.8886,0.7451,101.525
467,08-09-16,2,18486.69,18506.24,18446.69,18479.91,79060000,1258.36,10882.33,5259.48,18479.91,6858.7,1338.3,16958.77,6.6626,0.8896,0.7497,101.829
468,09-09-16,1,18404.17,18404.17,18085.45,18085.45,120670000,1219.21,10613.53,5125.91,18085.45,6777,1327.83,16965.76,6.6628,0.8872,0.7513,102.306
469,12-09-16,2,18028.95,18358.69,17994.84,18325.07,103260000,1235.87,10741.24,5211.89,18325.07,6700.9,1327.82,16672.92,6.6799,0.8896,0.7534,102.438
470,13-09-16,2,18262.99,18262.99,18028.06,18066.75,102830000,1212.32,10535.36,5155.25,18066.75,6665.6,1319.05,16729.04,6.6787,0.8894,0.7497,101.751
471,14-09-16,1,18073.39,18163.48,17992.21,18034.77,103360000,1211.59,10511.4,5173.77,18034.77,6673.3,1322.94,16614.24,6.6764,0.8914,0.7579,102.504
